id,sentiment_score
cmlx9pc7e0bkfzl3z3k6mcrsh,-0.462712824344635
cmlx9pet80bzkzl3z9w9mwuvj,-0.41815707087516785
cmlv9zucw01l5yt3zu0ldr9oa,-0.40103426575660706
cmlx9pacz0baizl3zfr4hx954,-0.48582375049591064
cmlv9zrfc0173yt3zs85teald,-0.43914079666137695
cmlv9zm3d00ipyt3z5hu5dvxi,-0.44012361764907837
cmlx9pedl0bx1zl3zn08a1tc7,-0.4314228892326355
cmlv9zogf00t1yt3zxjhee938,-0.41242244839668274
cmlx9p9270b3dzl3zl5x6tydh,-0.4070934057235718
cmlv9zift001xyt3zss81aujd,-0.4606934189796448
cmlx9pgnd0c92zl3zusyrm6xl,-0.43180379271507263
cmlx9pasi0bchzl3zijww9000,0.4057537317276001
cmlx9pbnx0bhpzl3zz7m7n7mt,-0.43565335869789124
cmlx9p9ht0b5wzl3zekjq97bp,-0.45768290758132935
cmlx9p8ml0b0yzl3zulqnywbt,-0.4135805368423462
cmlx9pb8b0bf5zl3zwtbzf1p1,-0.4096386432647705
cmlv9zkwy00ctyt3zobdcwj45,-0.42334336042404175
cmlx9p6cs0ap1zl3zq25o5m71,-0.42849740386009216
cmlv9zmog00leyt3zpzvg6clo,-0.412361741065979
cmlx9p86z0ayezl3zcf5hh1dk,-0.40458717942237854
cmlx9pg3x0c6lzl3zv58hw7v8,-0.4200371503829956
cmlx9p7rf0avyzl3zftmwy13a,-0.4714219868183136
cmlv9zq8j011eyt3zob3aahgi,0.4127570688724518
cmlx9pd2p0bp6zl3zo78zbhj8,0.4000431001186371
cmlx9pdy10buizl3zsnp9f65q,-0.42049145698547363
cmlx9ph2w0cbezl3zhd89bi1q,0.41235870122909546
cmlx9p0ie0a1pzl3zazg72v6y,-0.4387476146221161
cmltuluhf01ciza4tzidsk3p9,-0.4244692027568817
cmltum4a503t0za4tmlz4366e,-0.42012178897857666
cmltum3ed03lvza4tt1j3vcs1,-0.4052942991256714
cmltulsp100xaza4t3jt243j7,-0.4372955858707428
cmltum4q303w1za4twmxbfvyx,-0.4013667404651642
cmltulw9h01s0za4th0rztrbk,-0.41644465923309326
cmltulof60000za4thsx7cgas,-0.4991614520549774
cmlx9p0y10a5czl3zcxg1utyd,-0.41372260451316833
cmltum15r0314za4tkub83qlg,-0.3946130573749542
cmltulu1h018pza4tsq9b1t7j,-0.4199325442314148
cmltulzdl02kgza4tk4ptpfu5,-0.5531161427497864
cmltult540114za4tzn8ph744,-0.45893993973731995
cmltum1lp0359za4tw2529t0v,-0.4129464030265808
cmltultl3014sza4tigj3vmm7,-0.42570528388023376
cmlx9owh5096dzl3zw5fdgdxj,-0.4403659701347351
cmlx9ow1e092dzl3z5l5cfl1g,-0.417000949382782
cmlx9otut08iszl3zqewc68sq,-0.47651606798171997
cmlx9oz7809rwzl3zaay6n473,-0.4360171854496002
cmltulyh702btza4tydgbyrdx,-0.4249272048473358
cmlx9ovln08y8zl3zu88hl8i8,-0.41479039192199707
cmlx9oxgd09dlzl3zx8g19xc9,-0.47782620787620544
cmltum2yh03hzza4tzj9a71wz,-0.43539348244667053
cmltulpxm0091za4t5fvcz02w,-0.40614649653434753
cmltulx5c01zpza4tvcpjkjxk,-0.4446953237056732
cmltuly19027nza4tr3at35ez,-0.45382174849510193
cmltulzu002ooza4txfu7ui6a,0.3975428342819214
cmltulvde01k3za4tlsmqvtk8,-0.435271680355072
cmlx9p2d20afxzl3z4xi0d4jv,-0.45192790031433105
cmltum09v02stza4tir4xx7v2,-0.4220161437988281
cmltuls8w00tdza4tz1mog5rz,-0.4311981499195099
cmlx9p02n09y2zl3z71d6vdry,-0.42911216616630554
cmltulxla023mza4t23mtymg3,-0.4375668466091156
cmlx9p2sq0ajazl3zdjpc2w5y,-0.4540015161037445
cmlx9ov5w08u9zl3z34u4pqzc,-0.45394694805145264
cmltum55x03ypza4tiabmrpyu,-0.443333238363266
cmlx9ouah08mjzl3zeshnfa21,-0.3977832496166229
cmlx9oyrh09o4zl3zqaf1wq5l,-0.468075692653656
cmlx9oybr09knzl3zamn0px38,-0.4300958216190338
cmltulwpg01vyza4tph55joph,-0.4216814935207367
cmltum2i103drza4tirzirnpy,-0.5748292803764343
cmlx9oxw309h5zl3zvmldlef4,-0.40534287691116333
cmltulp06002rza4tzbhebbjx,-0.42913973331451416
cmltum21m039hza4tf4f85unf,-0.45993271470069885
cmltuluxj01gaza4t0hcwfsgn,-0.44484075903892517
cmltum5m6042fza4t23gibhdw,-0.4317265450954437
cmltum3u603pnza4tvfej04bv,-0.434385746717453
cmltulrcr00l3za4tylrrp9zo,-0.4579562544822693
cmlx9ozn109v9zl3zuyobrr8d,-0.4605669379234314
cmltulpgq005mza4tcx4we4ri,-0.4438368082046509
cmltulqvq00h5za4tukveg0l8,-0.43845027685165405
cmltum0pu02wzza4tqad2kbwr,-0.42883917689323425
cmltulvtd01o3za4tpors2hxe,-0.5039268732070923
cmltulqfi00d2za4t3rh0j3fh,-0.40340039134025574
cmlx9ouq508qdzl3zd480quu3,-0.4416413903236389
cmlsf9vkj02g8z53ylrroqvgi,-0.4153638780117035
cmlsf9ktm003oz53yepm06uw1,0.4391855299472809
cmlsf9t5x01vpz53ytpx9vwpn,0.4416470527648926
cmlx9omhp07s6zl3zj4nilnhf,-0.39773261547088623
cmlsf9xyo033xz53y1rtf8l6o,-0.5255973935127258
cmlsf9jrv0000z53y9695i9rl,-0.42457932233810425
cmlsf9mud00fxz53yptyfhrbk,0.4342516362667084
cmlx9okq50782zl3z93l7p155,-0.5545709729194641
cmlsf9um9027sz53y0qanwx7y,0.6009438037872314
cmlx9oiy906mozl3zbeglkgzu,-0.5807125568389893
cmlsf9w1q02kmz53y47r4ppcl,0.5983624458312988
cmlsf9lun0096z53yhg46e1hv,0.5977346301078796
cmlsf9lat005xz53y55p5mevu,0.4461771249771118
cmlsf9wj502p3z53ywr9o5zik,0.42334499955177307
cmlsf9u4t023qz53yo3kdyxzd,0.6021055579185486
cmlsf9nsy00ncz53y1z6pl9oy,-0.4181763231754303
cmlsf9v3b02byz53ybnnx71e8,0.4291597008705139
cmlsf9s6o01n7z53ydmx2gfei,0.593216598033905
cmlsf9osd00ukz53yr1ny27gs,0.42958906292915344
cmlx9oosl08erzl3zqtl9h1eq,-0.4371742904186249
cmlx9ooct08apzl3zwex7uvg9,-0.4284950792789459
cmlsf9tnf01zpz53yqp3sqcn2,0.6016377210617065
cmlx9oka3072szl3z141rvz1e,0.4196200370788574
cmlx9onhd082lzl3zipfu5rh5,-0.4284133315086365
cmlx9om1t07myzl3zwdvld3hi,-0.4766221046447754
cmlsf9q8v016fz53ymxso9ay4,-0.41937190294265747
cmlsf9x0e02twz53y2cxdq6ca,0.5947505235671997
cmlx9ollx07i3zl3zlyix079f,-0.41681307554244995
cmlsf9oau00qxz53ye74wwuck,0.4570295214653015
cmlsf9soj01rhz53ykwu5rzw1,-0.44405874609947205
cmlx9omxl07xizl3zpts04at6,0.4004144072532654
cmlsf9r7s01erz53yaxr5c4cg,0.43728506565093994
cmlsf9qq701akz53y4n9feub2,-0.42332038283348083
cmlsf9p9y00ycz53yfe3o1bz3,-0.42207464575767517
cmlx9onx2086nzl3zfxf65sgl,-0.4377613961696625
cmlx9ol6007dczl3z9d2xan8n,-0.44477200508117676
cmlsf9prm012iz53ycotrmdmv,0.44425830245018005
cmlx9ojec06sozl3zkxzqw82c,-0.4348512291908264
cmlsf9kbg001lz53ybh4ivtw8,-0.4278436005115509
cmlsf9mca00cfz53y1cx9607l,-0.422100692987442
cmlsf9xhl02yuz53yireh5v8x,-0.4148330092430115
cmlsf9nbs00jlz53yk51ukj93,0.5921882390975952
cmlx9oju706xpzl3z3i2lx4j7,-0.4288111627101898
cmlsf9rp801j0z53ydq3hipuj,-0.41979655623435974
cmlx9nx3500ypzl3zk317nkhz,0.4503144919872284
cmlx9nxjb014azl3zgn8eitxu,-0.41802746057510376
cmlx9o9c304rkzl3z44mi3qqv,0.44067925214767456
cmlx9o59t03nczl3zupehao7i,0.5668568015098572
cmlx9o8w704mfzl3zg6ah1vbe,0.44934558868408203
cmlx9nwj800t7zl3z9nbusp5o,-0.4236268401145935
cmlx9o7kl047gzl3zaks8de0c,0.44995808601379395
cmlx9nzbi01q9zl3zn8hbzgqi,0.4214552342891693
cmlx9o4tw03j3zl3zryuuqpzp,-0.4230976402759552
cmlx9o8gc04hdzl3z0o53vjqy,0.41568058729171753
cmlx9o3i4035jzl3zsanc64ay,0.44167327880859375
cmlx9o2md02v0zl3zsxsmlh7s,0.5932627320289612
cmlx9o69503v3zl3ziajc4is8,-0.4750500023365021
cmlx9o74n042ozl3z4v0uv62d,-0.5512059926986694
cmlx9oeao06ckzl3zjjamcpq3,-0.44510766863822937
cmlx9nvn900jqzl3zx19mj4vq,-0.4316743314266205
cmlx9o5pm03rozl3zdwzh5h63,-0.4564998745918274
cmlx9o07f0216zl3z1nckzpcv,0.5959320664405823
cmlx9ocj805rzzl3z4sdrl2j3,-0.4133922755718231
cmlx9odey062dzl3zyokhsg8m,-0.41716402769088745
cmlx9o9rz04wlzl3z5tpkdlxc,0.45204147696495056
cmlx9oc3a05mwzl3zawop0wxn,0.44844016432762146
cmlx9o1nj02iyzl3zu9mp0wuh,0.42319244146347046
cmlx9o23k02p7zl3zp564j6cm,-0.41832292079925537
cmlx9o329030ozl3zsdvt6ogd,-0.4274771511554718
cmlx9o3xz03a5zl3zzpfikdm3,0.4486727714538574
cmlx9ob7j05cmzl3zv2enigae,-0.45997029542922974
cmlx9odus067gzl3zj4gay2tu,-0.5016834735870361
cmlx9nxze01a6zl3zbl3594gq,-0.4228239059448242
cmlx9o13n02cnzl3z2s1nkett,0.4242139160633087
cmlx9oa7v0520zl3zsge4fb41,0.4271013140678406
cmlx9o6ou03yizl3zc2o77vfo,-0.44241446256637573
cmlx9o4ds03euzl3zranolul1,0.4505974054336548
cmlx9nyfn01fnzl3z3ev6d7w8,0.4429829716682434
cmlx9nw3200o2zl3zrwz6xf3k,0.418414831161499
cmlx9nzrf01vkzl3z89xg8u5p,0.602928638458252
cmlx9obnf05hszl3zfopxs32k,-0.45537734031677246
cmlx9o80h04cczl3z9rw8ix24,-0.419247567653656
cmlx9nv7000fhzl3zhw84n7wr,0.42251282930374146
cmlx9nyvj01kyzl3zotd68s04,-0.4336431920528412
cmlx9oeql06hnzl3zni7wfgb9,-0.4489371180534363
cmlx9oaro0579zl3zchx6dz84,0.5999038219451904
cmlx9ocz305x2zl3zcxg2r3bi,0.5900139212608337
cmlx9o0ne026ezl3zxdb2c02s,0.4270874261856079
cmlx9ntgm007izl3z6rm9h1iq,0.4789067804813385
cmlx9nubs00bfzl3z7b9dkak0,0.5339717864990234
cmlpk5589009cz33yqkhstor7,0.566093385219574
cmlpk55t600ayz33yir8ehqo3,0.5653266310691833
cmlx9ns1p001kzl3zycllcacp,-0.42154061794281006
cmlpk585900ifz33ye8a135wg,0.5927696228027344
cmlpk53hc004kz33ysnmlsqrf,0.6162711977958679
cmlpk54nb007qz33yedu9wb4e,0.6139103770256042
cmlpk56z200ehz33yxfxhejmg,0.7758535146713257
cmlpk58ql00kez33ybvjz8myr,0.805553138256073
cmlpk57k200gez33y4w5ulojl,0.5916337370872498
cmlpk542c0065z33ywppfgwj6,0.5717130899429321
cmlx9nt0z005fzl3zf3y4z953,-0.42307883501052856
cmlx9nrlt0000zl3zkno7ksko,-0.4256283938884735
cmlpk52aw001jz33ymnv38ip3,0.6090046763420105
cmlpk56e600ckz33y204bu4hc,0.6114063858985901
cmljur0pn03vpsj3y6og13l5e,0.4317760765552521
cmlnbzo2qhexcxn3y2ccvkjgo,-0.5409952402114868
cmlnbzv5yhg1jxn3y1y0q23ef,-0.5357096791267395
cmljuqmd4012ssj3yvbvrnz3w,0.455231636762619
cmlnbzgsphdzvxn3ykdrzlw2i,-0.5450193881988525
cmlnbzlmyhelaxn3yc43n3mxj,-0.5403449535369873
cmlnbzzxchgsbxn3y9fztxmqp,-0.5419095158576965
cmlnbzeh3hdokxn3yuakfc9gt,-0.5327582359313965
cmlnbztjqhfsixn3yte9tizun,-0.5451011657714844
cmljuqxj603b4sj3y7pf6atqs,0.439955472946167
cmljuqry10285sj3y6i2fcqpx,0.4272367060184479
cmljuqv5602ulsj3yw4gycfd5,0.4313851594924927
cmljuqzx703rtsj3y372zjfzt,0.43188562989234924
cmlnbzdo2hdk7xn3y8gs8h8gy,-0.544105589389801
cmlnbzfa4hdscxn3ygcbfhjg1,-0.5418080687522888
cmlnc00qghgwqxn3y7qnh41d2,-0.4899347424507141
cmljuqtjn02jhsj3yg8ocs7ft,0.4173010289669037
cmlnbzrxlhfjgxn3yvp2zy2cz,-0.530463695526123
cmljuqlkf00wjsj3yzx3642y9,0.42542847990989685
cmljur1i5040osj3yblzyw3zp,0.44115808606147766
cmlnbzktyhehuxn3ygkozwtur,-0.5388895273208618
cmlnc01jlhh14xn3yfmehhetr,-0.578028678894043
cmlnbzvz0hg6bxn3ylq4uazgs,-0.5349706411361694
cmlnbzqbchfaqxn3y6jqeszt9,-0.5387778878211975
cmlnbzucqhfwyxn3ya6kyjtsb,-0.5459763407707214
cmlnbzj82hebwxn3yrawclaml,-0.5407148003578186
